,1025,1041,1057,1091,1111,1117,1119,1127,1163,1216,1242,1261,1298,1355,1373,1375,1376,1390,1396,1627,1652,1656,1692,1729,1745,1754,1797,1800,1815,1817,1852,1853,1878,1891,y_sum
2010-03-15,0.0,4244.0,0.0,622.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,2778.0,0.0,216.0,746.0,664.0,0.0,0.0,0.0,1464.0,0.0,285.0,5052.0,80.0,638.0,322.0,236.0,0.0,30028.0,0.0,0.0,3318.0,3081.0,0.0,53847.0
2010-03-16,0.0,6839.0,0.0,433.0,0.0,0.0,0.0,0.0,0.0,50.0,70.0,3832.0,0.0,323.0,416.0,800.0,27.0,0.0,320.0,2084.0,0.0,473.0,7256.0,160.0,1326.0,310.0,408.0,0.0,41401.0,0.0,0.0,5784.0,5135.0,128.0,77575.0
2010-03-17,0.0,6826.0,0.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3520.0,0.0,149.0,1248.0,952.0,0.0,0.0,0.0,1937.0,0.0,2.0,7857.0,218.0,1751.0,412.0,60.0,0.0,47433.0,0.0,0.0,4099.0,4828.0,922.0,82408.0
2010-03-18,0.0,7192.0,0.0,688.0,0.0,0.0,0.0,78.0,0.0,0.0,192.0,3030.0,0.0,257.0,454.0,1646.0,0.0,0.0,16.0,934.0,0.0,291.0,6702.0,256.0,1074.0,476.0,288.0,0.0,42180.0,0.0,0.0,4347.0,3800.0,762.0,74663.0
2010-03-19,252.0,8940.0,0.0,214.0,0.0,0.0,0.0,112.0,0.0,50.0,32.0,6540.0,0.0,380.0,826.0,1122.0,200.0,0.0,16.0,2095.0,0.0,628.0,8729.0,40.0,956.0,154.0,456.0,0.0,37381.0,0.0,0.0,5006.0,4582.0,448.0,79159.0
2010-03-20,0.0,6290.0,0.0,324.0,0.0,0.0,0.0,0.0,0.0,32.0,128.0,2003.0,0.0,64.0,416.0,1056.0,0.0,0.0,0.0,1639.0,0.0,0.0,3660.0,248.0,992.0,412.0,156.0,0.0,21639.0,0.0,0.0,3648.0,3241.0,372.0,46320.0
2010-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.0,0.0,0.0,973.0,0.0,0.0,1326.0
2010-03-22,60.0,6365.0,0.0,258.0,0.0,0.0,0.0,0.0,0.0,15.0,217.0,4554.0,0.0,0.0,704.0,787.0,0.0,0.0,0.0,1522.0,0.0,29.0,7680.0,43.0,1008.0,112.0,1019.0,0.0,34866.0,0.0,0.0,4169.0,2954.0,128.0,66490.0
2010-03-23,20.0,5056.0,0.0,372.0,0.0,0.0,0.0,144.0,0.0,30.0,239.0,2433.0,0.0,576.0,674.0,413.0,200.0,0.0,0.0,2228.0,0.0,320.0,8893.0,304.0,868.0,968.0,47.0,0.0,45294.0,0.0,0.0,4598.0,4991.0,352.0,79020.0
2010-03-24,0.0,5759.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,4018.0,0.0,267.0,722.0,623.0,0.0,0.0,171.0,1643.0,0.0,554.0,7557.0,108.0,974.0,383.0,184.0,0.0,41735.0,256.0,0.0,4618.0,4062.0,128.0,74642.0
2010-03-25,0.0,8297.0,0.0,686.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5277.0,0.0,176.0,576.0,728.0,0.0,0.0,288.0,2514.0,0.0,416.0,7560.0,149.0,846.0,305.0,128.0,0.0,37330.0,0.0,0.0,4787.0,3576.0,181.0,73820.0
2010-03-26,0.0,7684.0,0.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,3680.0,0.0,230.0,786.0,785.0,0.0,0.0,256.0,1644.0,0.0,2.0,7835.0,15.0,1059.0,400.0,60.0,0.0,40834.0,0.0,0.0,4271.0,3146.0,192.0,73543.0
2010-03-27,0.0,4824.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,966.0,0.0,152.0,0.0,1280.0,10.0,0.0,0.0,933.0,0.0,256.0,3263.0,81.0,1029.0,79.0,0.0,0.0,20548.0,0.0,0.0,3838.0,1850.0,234.0,39343.0
